Gene,C,Z,Pval,FDR,Module
SEC22A,0.008808176350059866,19.03102006861478,4.719859509152968e-81,1.323943761333231e-80,
ALMS1,0.010222534577047008,19.014378913995262,6.483164586630295e-81,1.817285097864133e-80,
TFB1M,0.009689689242042865,18.993448260078313,9.660722724850449e-81,2.7060847968768766e-80,
BACH2,0.011520845519178221,18.986442216326544,1.1039500164985625e-80,3.090133006294087e-80,
ZNF366,0.008903153214435756,18.974546367162826,1.3844557162845987e-80,3.872603402194682e-80,
APBB2,0.011511807118071359,18.952241616486596,2.1158372579696368e-80,5.914290029265232e-80,
MCM9,0.010260725809377504,18.94176408361742,2.5818815052625816e-80,7.211959511906652e-80,
TYW1B,0.010529680576685019,18.91977057178179,3.919749880397769e-80,1.094138138282699e-79,
CDKL5,0.010011466075415013,18.883230681306564,7.835064510975428e-80,2.1855131132427974e-79,
COG6,0.008684784884870431,18.865101112669404,1.1042426699076587e-79,3.0780283481746584e-79,
EMSY,0.0087841719764796,18.847704808139433,1.534353180382608e-79,4.273964290759354e-79,
GFOD1,0.011102609858663964,18.842651113179187,1.6881164352233372e-79,4.69900190737185e-79,
SLC25A26,0.011943071726694338,18.762149844429782,7.70206151811088e-79,2.1424371399473938e-78,
COLEC12,0.009355787719621486,18.707396498628697,2.1545902725331907e-78,5.989132098771899e-78,
CFAP20,0.010217336312426405,18.692366091909232,2.856127355320406e-78,7.93368709811224e-78,
IGLV10-54,0.008026194203768088,18.663492945612013,4.905192474679194e-78,1.3616079041441203e-77,
AC110741.1,0.008862142176002263,18.622357632697643,1.058429040629305e-77,2.9360028866277534e-77,
RHBDD1,0.009764524596138425,18.61146661575485,1.2970916366126426e-77,3.595541612231857e-77,
CHD4,0.010678047834033769,18.590964095261388,1.9014034812269146e-77,5.267045654368184e-77,
PIGN,0.009310480600537074,18.501049533615422,1.0124606723996053e-76,2.802659300760153e-76,
AC008105.3,0.009869414846625067,18.478538731183985,1.5369719758930643e-76,4.251651385596305e-76,
MDM2,0.010917527827092908,18.42805451567485,3.912335000297133e-76,1.0815024188796498e-75,
ADM,0.013392704122059841,18.395613537907085,7.121967343672489e-76,1.9673942938321792e-75,
CXCL3,0.006559348404524595,18.357120208402996,1.4478054762692376e-75,3.996702487975811e-75,
NFATC2,0.011180086630001057,18.34563478441382,1.7886202195888532e-75,4.934124743693389e-75,
WWC2,0.010353131472861161,18.30110769274703,4.0541730515239587e-75,1.1176217922877901e-74,
SLC2A13,0.008674924737233457,18.276245855562475,6.396738428902711e-75,1.762186895014521e-74,
INTS9,0.008800374426413012,18.27461340078428,6.591038019514025e-75,1.814463322646669e-74,
TESK2,0.008039604055713603,18.255834666065702,9.297361854190386e-75,2.5577336600248655e-74,
ACVR1,0.00897796007861831,18.25295643181282,9.800445618206945e-75,2.694280582324933e-74,
COX10,0.010122399782077468,18.23210027680334,1.4354067569720096e-74,3.94342515651651e-74,
MEF2C-AS1,0.007379497020848852,18.19645851589498,2.7527005170259716e-74,7.557173691217492e-74,
KLRD1,0.015691273181331403,18.181353415442846,3.6260837112409875e-74,9.948103460194753e-74,
SIL1,0.010451756774511019,18.150087595122873,6.409813782126401e-74,1.7573170067515835e-73,
DEC1,0.007236727906100872,18.121349940387116,1.0811207639158696e-73,2.961974695659917e-73,
HS3ST3B1,0.010873958517334652,18.11189576800602,1.2837617575614652e-73,3.514748138429747e-73,
RAB44,0.018254664267131397,18.10140072350922,1.5533297625490747e-73,4.249876231324418e-73,
ITGB5,0.010753248061208608,18.095064913219886,1.7426654408270077e-73,4.764635518324012e-73,
AC104809.2,0.015775533485034937,18.094472747558846,1.7614959740803033e-73,4.812830530274053e-73,
FLNB,0.01154608431978085,18.09232165265584,1.8316225634442545e-73,5.00101723807305e-73,
DIPK1A,0.008941765993218465,18.073095145014975,2.5958821463003506e-73,7.082898079946386e-73,
LINC00355,0.004230333969834001,18.07217585494767,2.6395038226486903e-73,7.197011104699905e-73,
RPRD2,0.011358158583578241,18.059524840309198,3.319580223208521e-73,9.045177719914227e-73,
SLC35F3,0.009120874100742693,18.0513519433381,3.849154424590157e-73,1.0481019535984089e-72,
CPM,0.00942642019374076,18.013280088581663,7.663553142417933e-73,2.085320582970866e-72,
ANO5,0.007419506098308565,17.951245226320765,2.3463163709349464e-72,6.380194074602165e-72,
SPOCK3,0.010927125069042275,17.89418254344262,6.545180883268201e-72,1.7785817617576633e-71,
SPATS2,0.011793270784161914,17.858755745594667,1.2354305650029154e-71,3.3548691513996343e-71,
RMDN2,0.00801829599868187,17.8492316674083,1.4652011309525434e-71,3.976122472055749e-71,
ADAMTS10,0.014443893510950032,17.83175833124386,2.0031057485296714e-71,5.4321511824533455e-71,
TMEM72-AS1,0.008315463305730549,17.825727896440586,2.231223456264328e-71,6.046676033236661e-71,
AC007262.2,0.0088994651488536,17.810668081180076,2.9204239403938425e-71,7.909069574526316e-71,
ODC1,0.009833730850490241,17.788286064058312,4.35518299830707e-71,1.1786692823564466e-70,
TSPAN16,0.00745921031691612,17.782766597772817,4.805887099934184e-71,1.299766626080915e-70,
POC1B,0.008461559806499267,17.776588604874274,5.365715212843725e-71,1.4501933007685744e-70,
MPP7-DT,0.007985945515707351,17.76362131630985,6.761095489686675e-71,1.8260892612253004e-70,
TFRC,0.012457018274077684,17.76162569992482,7.0058391258606865e-71,1.8909147438220477e-70,
ACSS3,0.006658808101199124,17.755879274981364,7.761028490580126e-71,2.093332027128827e-70,
TAF3,0.009596865425628926,17.743613813358735,9.655332960146637e-71,2.6025156226810345e-70,
TRIM58,0.014127199752358915,17.72229096201261,1.410913446815938e-70,3.800440260783671e-70,
POLA1,0.010391330484056492,17.70059209050213,2.0746097568761673e-70,5.5844138812279065e-70,
RNF150,0.006582009643417312,17.626653061896462,7.690330069874709e-70,2.0686832736717442e-69,
SYNE2,0.007742305040347631,17.599942770046685,1.2328663219388244e-69,3.314156779405442e-69,
SMG6,0.010980471856209189,17.582607946912752,1.6740780600682162e-69,4.4971875354418163e-69,
PRKN,0.00886418341263053,17.576250312473466,1.872708042373994e-69,5.027404140601326e-69,
KLRB1,0.0057272501214752376,17.572020940968258,2.017687811128375e-69,5.412978701886988e-69,
SLC25A43,0.009105873427249113,17.533389339403072,3.983768183497868e-69,1.0680343655490264e-68,
GRK5,0.010641453553313545,17.452809143456886,1.6385590108596398e-68,4.389977256154427e-68,
DCAF10,0.008064422592578389,17.435418938068867,2.221459455537063e-68,5.947682611879687e-68,
MYLIP,0.009966487630191602,17.39930595044984,4.175429921112169e-68,1.117171885247403e-67,
RIC8B,0.00777444121926885,17.354796228014724,9.072154412262822e-68,2.4257097358991502e-67,
HS2ST1,0.009272678314638724,17.298519659738645,2.413157886267571e-67,6.447983664041605e-67,
MGMT,0.009452463019623493,17.289376462921936,2.8280386152822895e-67,7.551504980727075e-67,
C5orf17,0.010547803844152532,17.270153293946823,3.946623408916368e-67,1.0531349990437273e-66,
SGPP1,0.011381446241553642,17.19015049664671,1.5735717957736374e-66,4.1961914553963667e-66,
AC024084.1,0.009248634992891896,17.15407835343014,2.929610994721084e-66,7.807091258417279e-66,
AC007319.1,0.007395499317879589,17.151080887958358,3.084709531652995e-66,8.214938832631146e-66,
Z83844.2,0.007657116230494003,17.124919286716352,4.837177194583989e-66,1.2873392400755795e-65,
SLC20A2,0.010168426694909876,17.042947683132343,1.9717264002011452e-65,5.2439531920243224e-65,
GTDC1,0.008938953287394183,17.02608017358528,2.6306285673870854e-65,6.991703833586938e-65,
SLC7A11,0.010265206809174107,17.019022676061972,2.9676524359738418e-65,7.88221098532229e-65,
ST3GAL3,0.010083541233735544,17.01512862276862,3.171687854570589e-65,8.418547722815102e-65,
AC020651.2,0.012025603514771523,17.009105783509682,3.5151309063535585e-65,9.323954658762754e-65,
LEKR1,0.010047390109221134,17.003899398666853,3.84173168129264e-65,1.0183516716481484e-64,
SLC1A3,0.011992037897144385,16.99211558044307,4.696949161613248e-65,1.244224943473708e-64,
TMED3,0.011104569914780283,16.963980399396274,7.585507242126049e-65,2.0080760402716213e-64,
LETM2,0.009239185129533749,16.9635820216499,7.637121776986168e-65,2.0204025865042773e-64,
C1QTNF7,0.005592146194376789,16.96011121298868,8.101873665731886e-65,2.1419361971531756e-64,
ABCG1,0.012410801651671776,16.886095947700273,2.8474443302155383e-64,7.52297048934092e-64,
ZNF678,0.00836121568483767,16.8569824719165,4.661441310873096e-64,1.2307435804285401e-63,
CCDC170,0.008694571496174234,16.85177246298281,5.090841452306777e-64,1.3432299346455876e-63,
COL23A1,0.01077523532554367,16.845859794735173,5.62608088410348e-64,1.4834755132771208e-63,
BDP1,0.009262349308535579,16.820291114555634,8.665252194296496e-64,2.2833339115405787e-63,
MBTD1,0.009636379398721908,16.767665912104377,2.1035664105669742e-63,5.539345386614811e-63,
PLEKHA5,0.007991561444715543,16.724063888210072,4.3770426365033783e-63,1.151853325395626e-62,
CEP44,0.008931410555989214,16.71777925450114,4.863855223364234e-63,1.27912037432327e-62,
AC097376.3,0.006359318841826348,16.67716357384671,9.606364503964231e-63,2.5246687264032146e-62,
LINC00662,0.006878654335869768,16.631992929406387,2.043842842406532e-62,5.367939179005994e-62,
ARHGAP20,0.008806327188220919,16.620243925362644,2.486494162600754e-62,6.526231397902241e-62,
OLFM1,0.012336594105218675,16.592880133192207,3.923281005161123e-62,1.029057312829147e-61,
AMMECR1,0.0074110892386346884,16.53779476371509,9.803481374486057e-62,2.5697198884629247e-61,
SRGAP1,0.009798311761445924,16.493519937689268,2.0422288866962403e-61,5.349649997894539e-61,
ZNRF1,0.010361616082934186,16.46898834515423,3.0643359973009548e-61,8.021821982463233e-61,
RPAP2,0.008878601726234957,16.449935207498157,4.197900352007699e-61,1.0982080711596336e-60,
LINC01473,0.008170483290960324,16.40671721233928,8.56081473529361e-61,2.238121499423166e-60,
AC090630.1,0.008902128468067406,16.401348212756094,9.35203081065715e-61,2.4433783959914173e-60,
LHFPL2,0.008406919648418897,16.337099931255626,2.6874670326034577e-60,7.016885202619994e-60,
CDKN2B-AS1,0.006726643304740197,16.296740487173018,5.20487760707215e-60,1.3580893951916898e-59,
RASL11A,0.006596365946905802,16.269509613956476,8.122677614327774e-60,2.118038491350137e-59,
GFPT1,0.010328831555584216,16.25184681483808,1.083679307911689e-59,2.8239200206167793e-59,
UCK2,0.010980741486898711,16.214306145469994,1.997822727232143e-59,5.202663352167039e-59,
CORO2A,0.007969184228531382,16.177745378115187,3.6198680718150483e-59,9.420606562953931e-59,
ORC2,0.00851624820855588,16.16047105491966,4.791331342276403e-59,1.246119984987361e-58,
ABL1,0.008664792604360693,16.12022648891803,9.19669587930169e-59,2.3903043221057025e-58,
BZW2,0.009880228788865122,16.111172120508694,1.0647438474813404e-58,2.7655684350164686e-58,
CEP162,0.007387142368631875,16.109248642585168,1.0983844051578787e-58,2.8510951464188936e-58,
ARRDC4,0.009672587740319571,16.099665201534705,1.2824432765906364e-58,3.326701106590496e-58,
PPM1N,0.015437433549017316,16.08303629683485,1.677616742670603e-58,4.348974057474019e-58,
IPO9-AS1,0.008209415227554478,16.052237444632137,2.756994700906722e-58,7.142473318411197e-58,
PUS7,0.010726550539046155,16.03195018207773,3.822277173206091e-58,9.895863231601531e-58,
AC015923.1,0.0049834277914811475,16.023927542136946,4.348928374186593e-58,1.1252078587804897e-57,
THOC1,0.009278701973750886,16.022817071495158,4.427307989648722e-58,1.144746732940846e-57,
MFHAS1,0.009555411735212942,16.01228796819381,5.2440521357599726e-58,1.3550522314625252e-57,
CCSER2,0.008631511297823847,16.011379607806468,5.321181258515913e-58,1.37409457934562e-57,
AC244131.2,0.006877854147464443,15.997034454264988,6.700402487102376e-58,1.729136125703839e-57,
EIF4E,0.010034128359027847,15.989044292820832,7.617516013023969e-58,1.9645431368211397e-57,
CACNA1D,0.007892004335677081,15.985046348171698,8.12230361743351e-58,2.0933772209880178e-57,
SLC17A5,0.010132095208191683,15.98010259172055,8.79281325454954e-58,2.2647297500449557e-57,
GNAL,0.011676165739417902,15.966709391425342,1.0899334797026876e-57,2.8054915822463e-57,
KAT2B,0.009517232878633682,15.940648269507188,1.6545157934968668e-57,4.255989179413162e-57,
BICD1,0.010121227721198753,15.893542084512355,3.512185815496638e-57,9.028755309759994e-57,
PHLPP2,0.01009680186067486,15.87006693233074,5.10659572083623e-57,1.3119064151152805e-56,
TCTN3,0.009272892409127887,15.864813778907983,5.552318383208364e-57,1.4254989430573463e-56,
SHOC1,0.004722162981686039,15.857194936599623,6.268484781567405e-57,1.6083347739749598e-56,
EAF2,0.008854202699554762,15.797129412712968,1.628047984019821e-56,4.174482010307233e-56,
PRELID3A,0.008162398390315257,15.781348418498919,2.0907926348078e-56,5.357572414626009e-56,
DISP1,0.006723538366194935,15.75941315544699,2.958997843997735e-56,7.577459267599833e-56,
AL078604.4,0.01124395727177885,15.733121801701637,4.4839206875616345e-56,1.1475164907387421e-55,
NIPAL2,0.007560841191188033,15.711335824985865,6.324282673451687e-56,1.6174635993482575e-55,
RRAD,0.008130241603037597,15.690948680735008,8.721455963690126e-56,2.2291261249048244e-55,
NTSR1,0.011731987150847657,15.675271393245342,1.1163465952530186e-55,2.8514600134176717e-55,
MLLT3,0.006979619501594687,15.666806454309658,1.2753895035387933e-55,3.255620940749951e-55,
ANKAR,0.007000392747648036,15.631836081382481,2.209422048234585e-55,5.636280735292309e-55,
HDX,0.006325747285649365,15.596192744668462,3.8633356306778384e-55,9.849166681141717e-55,
HIBCH,0.007861734251666391,15.516506088257874,1.3413282022981956e-54,3.417396693753365e-54,
TSEN2,0.008557883996476473,15.516437938253368,1.3427531863345008e-54,3.418849615110123e-54,
EPHA1-AS1,0.009008391819124932,15.499891069280576,1.737403874636541e-54,4.420874999075168e-54,
AL645465.1,0.006843743870429635,15.499666172549048,1.7434958621834097e-54,4.4335559114644877e-54,
INPP5F,0.009151133293940971,15.467198291650606,2.888352446596633e-54,7.340158695290046e-54,
ECT2,0.007145627420192446,15.460612710370146,3.1993492728013395e-54,8.125331486479593e-54,
WASF1,0.006628627877490711,15.451193708135891,3.7029545815432624e-54,9.398361882089498e-54,
AC090825.1,0.006875455344997135,15.443731881643755,4.1573439750308515e-54,1.0544943500395311e-53,
FSIP1,0.006345094534290971,15.435511533606993,4.722430057442257e-54,1.1970671881982907e-53,
KCNJ2-AS1,0.009236061484144608,15.389547180362726,9.618690485315456e-54,2.436653701156544e-53,
SNTB2,0.007574323216924095,15.385932822757272,1.0171176314643796e-53,2.574981345479442e-53,
PLIN5,0.013791486843624119,15.381272051508466,1.093050804256767e-53,2.765466930440903e-53,
ZBTB11,0.008441825160117157,15.372382115443513,1.2538828889551384e-53,3.1703739290901094e-53,
CCDC146,0.007657887274854123,15.36469762659617,1.4117644263933303e-53,3.5673137748410117e-53,
LTBP1,0.006724127214696363,15.360696276843044,1.5016584174067935e-53,3.792066710623216e-53,
PDGFB,0.007328382532284396,15.278858228671728,5.2888889444578415e-53,1.334735380304818e-52,
MPZL1,0.00877055912754677,15.276838173376555,5.4553752354196e-53,1.3758827832079696e-52,
B3GALNT2,0.008942940763556688,15.272003912917043,5.875292060214945e-53,1.4808549616168734e-52,
MNAT1,0.008336283681205703,15.206319713479857,1.605470254252998e-52,4.044005678219138e-52,
CXCL1,0.007999167405710073,15.202980335257346,1.689459326612039e-52,4.25288691406429e-52,
MAMLD1,0.01081612950625723,15.192804010515097,1.973347127490108e-52,4.96439528928329e-52,
ANKRD26,0.007243786362858412,15.12841406323019,5.260010287778321e-52,1.3224413042811618e-51,
AC077690.1,0.006197635602972073,15.084745205907518,1.0203042669317375e-51,2.5635785601299936e-51,
BEX3,0.009734102464957133,15.05853825267686,1.517108978949277e-51,3.809438741868869e-51,
TTTY10,0.005777671832148313,15.04187830828892,1.9515805094936623e-51,4.897316209519855e-51,
IKBIP,0.009674053788812887,15.001564357423309,3.585453387249588e-51,8.991732632600847e-51,
PRPS2,0.010909926405639888,14.98311132297608,4.7339463385795316e-51,1.1864527164359727e-50,
TMEM161B-AS1,0.00795182594446969,14.973638279858758,5.459061550085613e-51,1.3673291296394773e-50,
WARS2-AS1,0.007491175877485866,14.961135218507453,6.587955842849868e-51,1.6490502735544098e-50,
KCNQ5,0.009872565374645375,14.922450976462606,1.1773148147613463e-50,2.9451277417419542e-50,
SUPT3H,0.007288816651748943,14.915971233641756,1.2973703655748655e-50,3.2434259139371638e-50,
FAM110B,0.008636339311009536,14.914554345304419,1.3252045732910312e-50,3.3109420944185667e-50,
C9orf85,0.007982285471009667,14.901775713912379,1.6046768542006968e-50,4.006683780775772e-50,
AP1S3,0.009861458822831409,14.893063359290162,1.828130151013453e-50,4.561772054930638e-50,
EGR2,0.009491943023769366,14.892552191566006,1.8421629768415066e-50,4.593922635514979e-50,
CSMD1,0.008062933641541224,14.830988457799732,4.618140911976678e-50,1.1509385450409167e-49,
GPATCH11,0.008177131820386159,14.823773932234745,5.142025066273797e-50,1.2807036279635858e-49,
ARL17B,0.00913093982216341,14.816354116473056,5.742561297363398e-50,1.4293867572777593e-49,
PLEKHF2,0.009696106911362367,14.815905567562153,5.781025524789045e-50,1.4380660509425485e-49,
RFX3-AS1,0.0072622908929419056,14.81529048159363,5.834188059486498e-50,1.4503885791141075e-49,
SHLD1,0.007822375507249202,14.796056711374865,7.766281824937797e-50,1.929511012406906e-49,
GZMB,0.006501129539412818,14.784355192547421,9.240938842942324e-50,2.2944602961992115e-49,
MMP9,0.009222402160724757,14.78181300070728,9.596470263389876e-50,2.381258129873418e-49,
